Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temperature_diff,Power,Tool_wear_rate,Target,Failure Type
M,298.51048768643125,311.18337580583307,1491.8346106638683,36.25695832907095,237.3764915318634,12.672888119401819,5664.227184519457,0.9495059661274535,1,TWF
L,299.89510460070176,310.4927839739235,1457.804260395323,43.68386704250826,13.956908902404502,10.597679373221752,6668.818683641866,0.05582763560961801,0,No Failure
M,301.1599443420672,309.3496846051269,1513.7032765221084,38.83979659334744,181.07072411498058,8.189740263059718,6156.676236445474,0.7242828964599223,0,No Failure
M,301.33973607580964,311.66466803026765,1509.4077802986662,39.6221214783688,25.744454070261742,10.324931954458009,6262.863227236479,0.10297781628104696,0,No Failure
H,298.1120299693042,308.3080171352598,1670.9634933572584,42.01338202629156,214.37684159703167,10.195987165955557,7351.622914812683,0.8575073663881266,1,TWF
L,298.02068142497745,309.31673330278215,1371.5129813791234,40.647949465134936,31.131083046681717,11.2960518778047,5838.041562395984,0.12452433218672687,0,No Failure
L,298.1667226132729,311.1716821972228,1258.7093230507407,49.56891940050434,48.75171813730766,13.004959583949926,6533.765123351126,0.19500687254923066,0,No Failure
L,299.777291195229,309.6298883965775,1464.8380410261104,37.655091622046285,62.90504055101237,9.852597201348487,5776.196199620878,0.2516201622040495,0,No Failure
M,299.57968879161825,311.5964645248002,1456.0689142458407,37.91253017680846,181.9581716398538,12.01677573318193,5780.871518285597,0.7278326865594151,0,No Failure
L,298.0996490758604,308.4881952553216,1436.629713301314,47.233687950739316,73.1336140145824,10.38854617946123,7106.001889372028,0.2925344560583296,0,No Failure
H,300.5392073881265,309.387898106052,1674.72061460089,44.223454226473834,149.02121485492617,8.848690717925479,7755.747219568665,0.5960848594197047,0,No Failure
M,304.52513761667063,309.468361829873,1505.4233705440342,43.837778550329496,142.98566679619248,4.94322421320237,6910.919118641001,0.5719426671847699,0,No Failure
M,298.9905690763297,310.4173992775365,1490.8354507177007,34.848747442091955,100.56540491105392,11.426830201206826,5440.583778557291,0.4022616196442157,0,No Failure
M,299.13297635759295,309.77797984961995,1578.154816532799,41.232170894071,134.8723911561533,10.645003492027001,6814.192910427972,0.5394895646246132,0,No Failure
L,301.11932314064876,309.50960074743756,1380.2244780087212,44.05187873315575,29.54795344043257,8.3902776067888,6367.116235766434,0.11819181376173027,0,No Failure
L,298.8823674165264,311.42039643109854,1350.8844032459199,36.62815185215186,219.04356293221986,12.538029014572146,5181.5752724506265,0.8761742517288794,1,TWF
M,301.33792896343635,311.5134449753892,1483.9421188646897,43.142464307196946,51.76915992943123,10.175516011952823,6704.255054156114,0.20707663971772494,0,No Failure
M,298.56291458644193,309.58562023429243,1480.3455519375875,38.978012401050975,220.05665570339784,11.0227056478505,6042.426975071256,0.8802266228135913,1,TWF
L,303.6642392151546,308.2902321926703,1352.5305423586108,36.77289604234626,129.68435986374786,4.625992977515693,5208.390438276008,0.5187374394549914,1,HDF
L,300.6895499451846,307.84251617081264,1303.4698484169378,45.06595721451993,153.48397945025982,7.152966225628063,6151.460046626499,0.6139359178010393,0,No Failure
H,298.7599541018466,310.7392901147804,1677.18604191779,47.68956563743247,64.32425705224834,11.9793360129338,8375.93356913431,0.25729702820899336,0,No Failure
L,298.82261660106144,310.6559556222188,1317.7178816381831,40.643644444553466,55.58236576481968,11.833339021157371,5608.460956252866,0.2223294630592787,0,No Failure
H,298.97240049458395,310.56299778557855,1690.198220577833,44.25352197634442,122.67574198256695,11.590597290994594,7832.7469912482065,0.4907029679302678,0,No Failure
M,302.74549933249773,309.92909189291925,1529.4776214393387,46.622945382510466,66.83984827871664,7.183592560421516,7467.435006292888,0.26735939311486656,0,No Failure
L,297.46249798479744,309.19545738530593,1347.2282160437903,38.02256470800941,105.78475797947407,11.732959400508491,5364.276998024076,0.42313903191789626,0,No Failure
L,298.664116659081,310.6549797939138,1379.015111492749,41.742907836766676,110.05498633131508,11.990863134832807,6028.098529463946,0.4402199453252603,0,No Failure
L,298.87667888614914,311.6781853788989,1381.51819547634,38.06828273401304,67.72933115782037,12.801506492749752,5507.424007267602,0.2709173246312815,0,No Failure
M,299.96862406648614,307.78312232266444,1456.130051725656,34.90771000545393,72.9324959517348,7.814498256178297,5322.922491796428,0.29172998380693915,0,No Failure
M,299.4577806147064,309.9224988112123,1551.9507896596087,38.026760988580016,243.22735262397134,10.464718196505885,6180.10564610075,0.9729094104958854,1,TWF
M,297.0175443372191,309.0296516505864,1492.3276885713854,34.37528222232762,146.86381238585406,12.012107313367324,5372.038139506113,0.5874552495434162,0,No Failure
H,299.2003546328091,309.00953400594614,1677.822940536628,44.12777994345936,207.96865500453146,9.809179373137056,7753.304218910192,0.8318746200181258,1,TWF
M,299.8008986336301,308.8700241292156,1521.7087053315847,36.139098774687696,11.435571199928745,9.069125495585524,5758.872469382185,0.04574228479971498,0,No Failure
L,298.74380432984043,310.3796728556844,1225.5231454232296,33.01473133503667,0.4811545092213154,11.63586852584399,4236.994529251012,0.0019246180368852617,0,No Failure
L,301.37355097809535,310.40496219759115,1317.1535402625266,43.71353422862823,129.77559632569037,9.031411219495794,6029.495036730742,0.5191023853027615,0,No Failure
H,301.8388168575073,311.9602877611748,1683.6147528170422,45.388364350467214,206.70132605929143,10.1214709036675,8002.319243346735,0.8268053042371657,1,TWF
L,299.8432266005412,310.0087815471455,1353.1126229717602,38.34867500251048,152.72970926996751,10.165554946604288,5433.916074913387,0.61091883707987,0,No Failure
L,300.46108317370147,308.2417783701304,1384.4484668169034,43.51600855670188,154.70742158185448,7.780695196428951,6308.911948520881,0.6188296863274179,0,No Failure
M,295.67788800530144,309.761830457624,1502.7709968433555,35.96952029843814,34.83960427457686,14.08394245232256,5660.516603585338,0.13935841709830743,0,No Failure
M,299.1577944556763,308.6136209277842,1536.8814538140944,38.13841781539428,244.64186966500847,9.455826472107901,6138.067499883738,0.9785674786600339,0,No Failure
H,302.0096433835158,309.293204113578,1654.5613555377765,44.036650720689956,132.42515635573824,7.283560730062163,7630.02173587309,0.5297006254229529,0,No Failure
M,299.15312683364147,310.5805590584065,1542.7226729034144,45.16900910693354,25.650455793343298,11.427432224765028,7297.213343185575,0.10260182317337319,0,No Failure
L,298.52547664721607,310.1941809055944,1300.9985711393979,38.087803213951325,103.54932368956288,11.668704258378341,5189.091899644198,0.4141972947582515,0,No Failure
H,304.55537785206184,311.0875655954353,1644.8943972208422,39.02045115532716,17.99279517740107,6.53218774337347,6721.387372112316,0.07197118070960429,0,No Failure
L,303.6381543803916,309.6425071527283,1320.330021570898,44.912535193111054,104.53506651738276,6.004352772336688,6209.815354387584,0.41814026606953103,1,RNF
M,300.9351498249643,310.79052956342537,1511.659081921868,43.06343208907168,177.8904489347535,9.855379738461068,6816.965797766013,0.711561795739014,0,No Failure
M,302.2778212229601,309.5865971017099,1491.6399616535227,40.74361750078396,80.88154211672926,7.308775878749827,6364.323016073304,0.32352616846691706,0,No Failure
L,295.54812916408383,311.11668283274224,1338.5242906453182,45.90559424111647,78.27556556991436,15.56855366865841,6434.584203977433,0.31310226227965743,0,No Failure
M,298.4248971187426,310.34463893947157,1478.8570091024926,49.73502757239034,128.58480871882753,11.919741820728973,7702.242093403193,0.5143392348753101,0,No Failure
L,299.0600842536537,309.7930031295154,1326.9632241535728,41.82958389264151,124.621486770293,10.732918875861685,5812.608186385686,0.498485947081172,0,No Failure
M,299.5280398022661,310.2120930441761,1499.6916880824997,37.05064116567168,116.7856713034256,10.684053241909965,5818.704874930421,0.4671426852137024,0,No Failure
M,299.0201119580521,309.9821392990251,1439.3596454645049,42.48654553268763,129.2110867702871,10.962027340973009,6403.971074446522,0.5168443470811483,0,No Failure
M,294.8999474169673,311.5961065153129,1430.9470843190647,35.900330567236,11.989787613697677,16.696159098345618,5379.608109481849,0.04795915045479071,0,No Failure
H,300.7720492374171,310.7454376225788,1652.3658376922992,48.210813830896484,118.56667990844394,9.973388385161684,8342.174846926824,0.47426671963377576,0,No Failure
L,301.0873082565612,309.9983873276055,1211.5411717383229,36.49175283085291,248.0026877399125,8.911079071044298,4629.792423721058,0.99201075095965,1,TWF
M,303.20379758317995,309.7615091429492,1494.2057316957578,39.034297870482796,191.08389166290183,6.5577115597692455,6107.808160370086,0.7643355666516073,0,No Failure
M,298.42338147045007,310.843184219245,1488.6850871642637,35.811617841283066,71.89229645946804,12.41980274879495,5582.842772777462,0.28756918583787217,0,No Failure
L,298.2596736844402,310.7079133390535,1377.1018934930437,40.910866328854326,169.42848861157913,12.448239654613303,5899.746749029816,0.6777139544463165,0,No Failure
M,294.64003102807106,309.72615836968737,1479.8394486284421,41.087271439675106,82.47563941218178,15.086127341616304,6367.22972927382,0.3299025576487271,0,No Failure
M,299.41286632681823,308.8443584853772,1547.085443078759,43.713229771168194,47.87853062903269,9.431492158558967,7081.998222939597,0.19151412251613076,0,No Failure
L,301.80222356212437,309.0980318616216,1392.4081436615218,40.59821093980498,193.3879321058455,7.295808299497253,5919.732309542844,0.7735517284233819,0,No Failure
M,298.77646427561456,309.81583746045783,1454.6311790504546,40.23133523846515,52.3965847853789,11.03937318484327,6128.383812215043,0.2095863391415156,0,No Failure
L,304.2868896370873,311.3489275061191,1335.782682126283,37.130599558028074,214.65649185512453,7.062037869031769,5193.933544992255,0.8586259674204981,1,TWF
M,299.486810328421,309.74982337075306,1545.8155543255164,38.56826345286642,95.10240393049065,10.26301304233209,6243.331224962464,0.38040961572196264,0,No Failure
L,300.2939845685771,309.40587639003445,1315.1184047300233,33.03543509506697,189.2108547958846,9.111891821457334,4549.603032300151,0.7568434191835384,0,No Failure
H,297.2737938388368,308.73928068675133,1647.8843069989834,48.968504540096546,64.89912818944649,11.46548684791452,8450.300966800736,0.25959651275778595,0,No Failure
M,300.57444069035057,311.5135414356023,1542.1238272756434,39.52849088769786,163.1838027381468,10.939100745251721,6383.488784570795,0.6527352109525871,0,No Failure
M,296.0413604102946,310.56902814598146,1483.7821315181166,48.20348215801735,53.132942590178864,14.527667735686862,7489.919792785528,0.21253177036071547,0,No Failure
M,301.38739591002627,310.79600997000585,1533.6893982024867,39.39485476261299,5.458619082206351,9.408614059979584,6327.11221733364,0.021834476328825403,0,No Failure
H,301.44885635247084,311.4616880519294,1613.6000158954553,32.48937840714824,203.6510414283445,10.012831699458559,5489.918659949923,0.814604165713378,1,TWF
M,302.718582848673,309.83526977124103,1413.3715844956164,37.748030387962636,214.0406791548417,7.116686922568022,5587.007696667248,0.8561627166193668,1,TWF
L,297.9600625624646,310.08459063374755,1411.4264658220313,39.986968844970896,220.1435488484101,12.124528071282953,5910.2432949260765,0.8805741953936403,1,TWF
M,300.3211242365948,311.48860194195197,1513.1620512017244,40.326751808602985,9.074376329843064,11.167477705357157,6390.094803168774,0.03629750531937226,0,No Failure
H,301.127633118773,310.67958088931914,1670.1825710133787,45.38418613381491,190.2304553782124,9.551947770546121,7937.744524064013,0.7609218215128496,0,No Failure
M,300.88456327666063,310.587525290064,1467.2111162608417,40.86940242228035,208.96760223950437,9.70296201340335,6279.419746986698,0.8358704089580175,1,TWF
M,298.2694014497303,310.8705507172005,1469.5994215050941,38.31501868273761,77.92453258034496,12.601149267470191,5896.53162270893,0.31169813032137983,0,No Failure
H,295.2160362208877,311.1429313324226,1696.0174607894455,37.425051488239816,117.61282472167755,15.926895111534918,6646.9336486300035,0.4704512988867102,0,No Failure
H,300.69392059376895,310.3718308297335,1659.7282922961706,39.96815820368984,101.97878740442847,9.677910235964532,6946.719307290699,0.4079151496177139,0,No Failure
H,299.6950006433802,310.4661161571861,1645.3017577064895,45.02262921804367,110.02558474327031,10.77111551380591,7757.200787059832,0.44010233897308126,0,No Failure
L,298.86665881407714,310.77764043797595,1361.0463331057083,44.29206354550864,211.67604715994864,11.910981623898806,6312.878664356249,0.8467041886397946,1,TWF
M,301.52789072743093,310.77600285993475,1545.255165900369,36.630714930630766,104.4671878793397,9.24811213250382,5927.536229532227,0.4178687515173588,0,No Failure
M,299.91016092369114,311.16823259901946,1521.7106468115771,45.034982281063826,75.59095078370723,11.258071675328324,7176.467020620749,0.3023638031348289,0,No Failure
M,297.3616098944644,310.55109698330983,1485.7606440784452,42.845320369113914,32.59579702177531,13.189487088845453,6666.238734686596,0.13038318808710125,0,No Failure
M,296.13709542180754,310.59660561359203,1457.8953641663984,35.564578993940714,168.70982897261325,14.459510191784489,5429.660119935055,0.674839315890453,0,No Failure
L,297.74207346973367,309.55376663321556,1379.4026880913893,41.23352525278292,21.050983426898455,11.811693163481891,5956.21206900792,0.08420393370759383,0,No Failure
M,304.78602458953355,309.4188504889281,1472.2809596809732,41.848835314964035,15.295564215093261,4.632825899394561,6452.123762970512,0.06118225686037305,0,No Failure
M,301.44555354786553,310.78063067435147,1464.528691871437,34.67778599393419,170.39482179219073,9.335077126485942,5318.361630503481,0.6815792871687629,0,No Failure
L,300.37722468395003,309.4258149319836,1415.7874593437034,33.20681186304658,173.5722372345469,9.048590248033577,4923.272345714654,0.6942889489381876,0,No Failure
M,299.63667814562837,309.97929899688313,1526.1721724027443,42.36909522701918,49.770011631957296,10.342620851254765,6771.444736929801,0.19908004652782918,0,No Failure
L,299.5052141201051,311.37902324097126,1369.284296334025,37.72862006027504,239.29615985010545,11.873809120866156,5409.948943177397,0.9571846394004219,1,TWF
M,302.3343919667182,311.2205702923451,1462.8480881718824,47.56050855266819,196.9535005244092,8.886178325626872,7285.751194941055,0.7878140020976369,0,No Failure
L,299.01880851619313,310.3017888307972,1439.463303038354,48.60533139167662,171.60701066362572,11.28298031460406,7326.779542743955,0.6864280426545029,0,No Failure
